unit_price,time_on_site,quantity,total,label,movie_rating
25,156.137392,6,168.91,Medium,5.681304543452635
20,108.2608188,4,112.09,Low,6.755844013893113
25,144.4265803,3,99.7,Low,7.546263207303526
25,149.1676541,7,185.63,Medium,5.34132417234398
25,97.55232342,4,119.42,Low,6.666641453875528
25,141.1719303,7,187.33,Medium,5.510050169690645
25,124.3545524,8,207.49,High,5.45066176276776
20,219.0559122,11,239.14,High,4.841400408363119
20,102.5135976,5,125.06,Low,6.376811295814612
20,103.2184719,4,112.51,Low,6.463532643108084
25,114.0595123,1,32.7,Low,8.1012682746706
25,109.2688811,4,119.94,Low,6.475272255233749
25,135.65462490000002,8,228.04,High,5.13651651190834
25,115.0923192,1,49.99,Low,6.761952559775976
20,194.2880175,4,108.5,Low,7.323528631974701
25,99.26028348,3,107.12,Low,7.274477910587432
20,108.5143017,4,110.25,Low,7.044713320314472
25,93.20355991,2,67.96,Low,7.3121313750312495
25,78.00296856,3,102.19,Low,6.854534775330173
20,168.42139469999995,6,129.94,Medium,5.7026337265355505
25,157.8753505,6,156.93,Medium,5.675686557861754
25,163.61080880000003,6,158.4,Medium,5.687816248593632
25,130.6057807,4,124.61,Low,6.867011712702213
25,126.6796674,5,142.89,Low,6.6017989445041625
25,148.7974378,5,133.62,Low,6.82598997763152
25,133.7871495,4,120.04,Low,7.218012852901337
25,63.35519873,1,40.87,Low,8.158202838148256
25,150.5246544,4,121.32,Low,6.083277052270567
25,96.38608573,6,155.73,Medium,5.798342907224878
20,116.8519037,4,113.47,Low,6.5849098872469165
25,116.3194432,4,119.69,Low,7.175051880853056
20,186.83722230000004,8,170.44,High,5.467845156751657
25,182.2941612,6,160.86,Medium,5.255023699989203
25,66.03602592,6,154.94,Medium,5.672982579760464
25,132.7300436,9,254.06,High,5.419235331090097
25,146.3878543,7,175.55,Medium,5.3292313164411516
20,131.0822574,3,94.01,Low,7.430584914241029
25,124.0153866,2,85.65,Low,7.983144116698792
25,126.2133227,3,101.04,Low,6.251153885348397
25,75.49997023,3,103.26,Low,6.854571155204001
25,177.083272,6,153.79,Medium,5.699613242980494
25,157.60187019999995,3,100.07,Low,7.2859040806244835
25,109.0628522,1,34.59,Low,7.916417678842425
25,153.44208909999998,6,160.18,Medium,5.681740580808049
25,133.2946898,5,138.86,Low,6.570960805771797
20,108.500543,2,60.36,Low,7.626136775413137
25,90.39364969,1,52.3,Low,7.4884242482689745
20,164.4594873,6,131.2,Medium,5.893862611472662
20,127.7395522,2,64.21,Low,7.4816460992923135
20,153.70701,7,148.08,Medium,6.0685795473989925
25,89.79951609999998,3,99.26,Low,6.9961796100399845
25,150.48545,7,198.26,Medium,6.119845776632281
25,153.7085163,9,260.2,High,5.072293199349627
25,125.3858653,2,73.46,Low,7.879474236541402
25,169.4133739,11,297.4,High,4.730762145080281
20,119.7377175,5,123.52,Low,5.6762770869808925
25,142.593927,6,154.2,Medium,5.635619600089093
20,161.2437678,9,200.06,High,4.993644960757223
25,132.7111656,5,142.61,Low,6.481540719255334
20,165.6058279,7,152.2,Medium,5.382965415802718
20,101.8120304,2,58.05,Low,7.525436774555202
25,179.8089101,5,146.99,Low,6.112587313506668
25,119.5381879,6,162.48,Medium,5.578617557377377
25,135.17111830000002,4,116.8,Low,6.96041216935676
25,145.8921769,5,146.24,Low,5.85407344935775
25,128.7321936,5,137.48,Low,5.712307238109669
25,150.0247195,2,81.7,Low,8.008395588957669
25,33.95862208,2,69.1,Low,8.731887407886026
20,131.5378274,5,116.15,Low,6.470997531825189
25,140.150466,4,114.64,Low,6.043141103985322
25,122.0496528,2,72.36,Low,7.930604669637499
20,159.33126299999995,3,87.22,Low,7.482603435368801
25,136.9562432,7,198.47,Medium,5.323413776461262
25,87.1305928,1,38.58,Low,8.045802846801228
25,151.2848195,7,191.17,Medium,6.065813138412207
25,97.41475205,2,70.24,Low,8.436261528670414
25,178.93668449999996,8,218.41,High,5.48028542473291
25,128.37956100000002,2,83.99,Low,7.448421549474606
20,84.00939337,4,109.29,Low,5.882831598996468
25,111.5071138,6,162.06,Medium,6.254940116443251
20,69.49469167,1,27.21,Low,7.342560638613529
25,131.8901745,5,138.43,Low,5.878571191512186
20,160.13653169999995,8,173.19,High,5.650013600196996
25,113.4250887,1,39.45,Low,7.88525209394829
25,133.5493998,4,120.4,Low,6.875810425348789
20,81.09278348,3,88.23,Low,6.778466138353639
25,128.4710195,5,138.03,Low,6.541774353016418
20,108.8612916,6,132.56,Medium,6.122231230933007
25,177.9781726,4,122.92,Low,6.385497538016026
20,91.1429812,1,30.83,Low,7.685661718533705
25,117.2702335,2,86.3,Low,7.5823460450041615
25,95.17860328,5,144.44,Low,8.945701830060546
25,110.2011186,3,98.58,Low,6.14026428274322
20,201.8778603,10,234.85,High,4.814579637278843
20,114.0891874,4,109.77,Low,6.854927655357622
20,83.88093325,3,91.47,Low,7.065433591330029
20,150.8836364,7,149.63,Medium,5.575742416850153
25,174.9347467,6,156.7,Medium,5.701230390962969
25,164.7532747,8,232.85,High,5.283024266466357
25,87.93051657,3,95.1,Low,6.761210555384089
25,92.0722353,3,102.43,Low,7.248214669203623
25,106.7979917,4,116.85,Low,6.884552649100781
25,161.6186471,5,135.14,Low,5.969607568489465
25,141.7340386,3,95.24,Low,7.529573701677984
25,125.1504896,2,82.22,Low,7.795190381878259
25,169.86778869999995,9,245.02,High,4.951375807404031
25,202.0809198,6,156.57,Medium,6.904627162190712
25,161.096351,3,104.25,Low,9.058190247055725
25,169.8133074,5,146.63,Low,6.942031085074639
25,99.89844898,4,125.36,Low,6.771571214779698
20,102.1065866,2,65.24,Low,7.639562641840648
25,55.67355453,3,97.18,Low,6.613417108401646
25,150.1736469,7,197.01,Medium,5.419914945956054
25,99.43210929,3,104.63,Low,7.01824402557526
25,175.90153569999995,8,214.67,High,5.2716688212863385
25,78.48830705,4,126.7,Low,8.559797230373514
25,151.43887880000003,3,103.27,Low,7.4753856617837435
25,200.3818934,9,269.02,High,5.021958177976637
20,112.6245184,6,130.0,Medium,5.574072171457468
20,103.3100042,3,89.68,Low,7.179859988247735
20,145.1703263,2,56.44,Low,7.726765557856558
25,102.64047109999998,2,77.58,Low,7.3971620122190185
25,116.9100605,3,105.06,Low,7.249459509406536
20,177.9522894,6,132.0,Medium,5.668165144405109
25,75.88096129,3,98.04,Low,7.035897010551421
25,120.8653052,5,140.74,Low,5.952682247165173
20,154.54219980000005,3,89.0,Low,8.569717102956936
25,179.7571206,6,165.37,Medium,5.838323120202129
25,72.77389145,5,137.48,Low,6.398615046824177
25,53.13710875,4,127.78,Low,9.439521379883706
25,140.031099,5,142.09,Low,8.455190926638883
25,89.21005826,3,102.93,Low,7.016261951117016
25,145.2770344,7,185.11,Medium,5.372603201287447
25,130.7399719,7,195.05,Medium,5.273658296349505
20,79.14262070000002,4,112.79,Low,6.468647473040631
25,144.8307625,5,143.76,Low,5.942783083316207
25,142.5821365,5,142.8,Low,6.025609354924906
20,166.7121387,3,92.46,Low,6.690073859098694
25,94.36255212,3,103.03,Low,7.142277433400342
25,174.1329262,6,168.65,Medium,5.809246518452761
25,135.8282846,7,180.93,Medium,5.343198507891358
25,85.18316723,3,96.23,Low,9.11369559297189
25,157.8144426,7,194.75,Medium,5.356982931421548
25,144.54177990000005,8,206.9,High,5.17328126682408
25,172.0995667,8,211.12,High,5.347771147007639
20,118.1443525,1,24.48,Low,8.21153747800269
25,153.0378622,2,81.92,Low,9.158282871113373
25,98.58525816,3,100.51,Low,7.211282008238409
25,97.19923072,3,96.94,Low,7.105444079509237
20,104.726725,1,20.15,Low,7.891829261079473
25,155.9394685,7,185.96,Medium,5.2856556833459045
25,130.8536843,3,101.02,Low,7.424286230163574
20,124.6900369,3,90.85,Low,6.3869001815052115
25,143.0294937,8,221.36,High,5.13086895147081
25,155.9722476,7,178.05,Medium,5.388192200564511
25,163.71349719999995,5,146.52,Low,7.083934750702758
25,203.8692124,9,264.83,High,4.974736638520421
25,92.26974328,4,119.62,Low,6.505905107141326
25,128.5669054,5,146.81,Low,8.460890881098278
25,121.4926235,4,116.4,Low,7.26016200009653
20,179.1264584,11,238.89,High,4.756208835591316
20,126.2083144,5,126.9,Low,8.229647368440911
20,140.5521647,4,108.66,Low,7.18630424696659
20,127.16326,5,119.54,Low,5.7596515851451215
25,147.53577880000003,5,147.23,Low,6.871753744055022
25,146.9684409,3,101.68,Low,7.490055213103638
20,98.66394427,4,109.59,Low,6.4811675484395055
25,96.38247859,1,38.45,Low,7.937383056845258
25,98.79857159,1,42.92,Low,7.876750596378395
25,54.32979787,4,118.45,Low,8.165701015249532
25,185.2498671,6,160.81,Medium,5.777577863100999
20,127.4262949,2,60.61,Low,7.538628110187799
25,145.08920519999995,5,141.2,Low,6.892500465891379
20,86.2666774,3,92.53,Low,7.164893351168736
25,145.4085806,2,78.81,Low,7.755244199551516
25,207.8778257,8,231.72,High,5.13419943599863
20,134.1323996,8,172.44,High,4.9930640987471975
20,190.9653874,8,170.32,High,5.292415168129301
25,152.0550141,7,174.93,Medium,5.398905557791017
20,138.1283857,5,126.3,Low,5.785940615596683
25,119.41235659999998,4,127.23,Low,6.774314771227883
20,108.472044,4,113.47,Low,6.569172365770084
25,104.7442385,4,122.83,Low,7.004184831150214
20,128.0815827,5,127.45,Low,5.689897125539286
20,114.76302379999998,2,57.99,Low,8.69080601439938
25,155.6326529,4,120.75,Low,6.054150005637791
25,79.47088218,1,37.31,Low,7.693863612649878
25,132.8000334,6,158.0,Medium,6.302457076246735
25,152.52519619999995,3,96.3,Low,6.451196237267755
20,101.6785574,2,66.77,Low,7.3463377899051
20,118.6178715,1,29.12,Low,8.196368874996283
20,156.55992690000005,1,25.85,Low,8.139357783363092
25,205.1786341,7,186.62,Medium,6.577906510620279
25,110.2835727,6,169.43,Medium,5.483021120106343
20,133.3696172,5,115.23,Low,6.571343674027087
20,144.9621673,3,87.74,Low,7.376973412903567
25,155.2325648,5,141.2,Low,6.965199048265111
25,169.6406919,6,158.64,Medium,5.946354945025686
20,125.67725520000002,2,62.73,Low,7.3900900862484935
25,140.7967739,5,140.6,Low,6.68483584935082
25,104.4127493,3,104.56,Low,8.539791914042535
25,159.3919354,7,177.29,Medium,6.229341355081726
20,119.6502601,3,92.65,Low,6.103616470620326
25,171.40648230000005,7,191.26,Medium,5.4892237203984955
25,143.76687619999996,4,127.97,Low,7.006284920992703
25,132.36466059999998,4,120.05,Low,7.152534415394418
25,164.6265086,7,181.88,Medium,5.352441482932277
25,189.6841444,8,229.81,High,5.463297005255467
25,75.27957086,1,46.7,Low,7.37416900550529
25,128.28036799999998,3,99.86,Low,8.565916333423342
25,188.6997667,7,176.84,Medium,5.141709687887193
25,173.06404819999997,6,164.06,Medium,5.93784614363225
20,95.1016993,4,112.57,Low,8.69455658886134
25,163.0600398,5,136.03,Low,6.012998702077551
25,105.0032471,4,121.11,Low,6.530919217956625
25,180.4243787,10,277.91,High,4.867567783788669
25,206.5144469,8,211.41,High,5.081109476025025
25,104.8614264,4,118.57,Low,6.472057800831029
25,58.32416978,4,127.6,Low,6.347768211857138
25,142.6217039,5,141.39,Low,6.000940756405323
20,208.6408467,9,201.65,High,4.951776554020842
25,93.7151563,3,96.92,Low,7.1709241410684275
20,171.56303469999997,9,198.77,High,4.960675491923881
25,186.2586488,6,160.82,Medium,5.6895511858613945
25,120.12535,5,137.66,Low,5.624019631643134
20,108.4548924,3,92.12,Low,7.249274251640676
25,157.6640419,5,139.8,Low,6.66057347896913
25,123.9244731,2,76.31,Low,8.359794877014236
20,139.64917519999997,3,93.39,Low,7.52543968351131
25,182.1301942,6,165.27,Medium,5.754451127125432
20,82.99278636,3,92.53,Low,7.209428377289528
25,213.980911,12,299.19,High,4.746650965362382
25,142.1021022,8,223.25,High,5.190006953797536
20,196.1763479,10,220.57,High,4.805634316001729
25,124.3426761,4,114.07,Low,6.720769434166029
25,182.5038319,6,156.34,Medium,5.754973217192861
20,127.6313403,2,62.9,Low,7.433157895569112
20,106.4916342,4,111.94,Low,6.806353638807887
20,217.0588456,8,173.86,High,5.158416520413383
25,82.19863344,3,98.99,Low,8.12689771821221
25,121.0556226,4,117.83,Low,7.14692779541214
25,122.3606837,6,154.49,Medium,6.196854877739876
25,207.2061228,7,194.25,Medium,5.884098580353455
25,125.3124785,8,204.4,High,5.143674223132354
25,103.927794,6,153.95,Medium,6.295727560604512
25,140.6133461,5,139.46,Low,6.643783031187989
25,170.6401311,6,160.53,Medium,5.748177680654856
20,158.51272230000004,3,91.84,Low,7.638349620930137
20,207.1207488,11,240.29,High,4.736531109629123
25,133.5996905,5,137.02,Low,5.732913023090572
20,162.4038614,6,132.47,Medium,5.746783786092429
20,118.2814206,4,109.75,Low,6.924275481501823
25,138.46091130000002,8,233.19,High,5.176614925009227
25,122.4153638,5,145.12,Low,8.148303857108568
25,92.56458818,2,70.55,Low,7.367414583132713
25,167.6593632,2,86.16,Low,8.051340484542832
20,174.53425,5,125.37,Low,6.957685258755044
20,193.2012617,8,171.99,High,5.250459539583854
25,163.693965,6,162.77,Medium,5.725545208031038
25,173.0351454,6,162.81,Medium,6.6825128535086336
20,176.1454501,6,131.12,Medium,5.945352425002524
25,115.0093246,6,163.44,Medium,5.561657946215968
20,91.96945437,1,28.71,Low,7.788379070801966
20,105.1507197,3,91.99,Low,7.148745382878326
25,75.87205059,2,84.73,Low,7.233745554610135
25,118.4362143,4,126.31,Low,8.925086695611993
25,153.22155039999996,7,184.56,Medium,5.488329286706549
20,108.7894668,3,91.24,Low,8.414188800965391
20,47.82294651,4,108.81,Low,6.110772885911288
25,167.3599455,8,207.0,High,5.333693395924197
25,195.8316156,8,235.1,High,5.144524016066586
25,169.37600030000004,9,268.35,High,4.797213420228842
20,124.53340459999998,2,59.92,Low,7.627159674672881
25,111.9932762,3,99.54,Low,7.23727630491149
25,124.4702055,6,160.23,Medium,6.17695003813152
25,123.5392457,1,42.94,Low,8.09135909629217
25,72.30978006,5,146.49,Low,9.069858443343884
25,127.5238684,3,95.21,Low,8.24311835870586
25,141.3751132,3,105.27,Low,8.637465374099179
25,153.2765197,7,186.84,Medium,5.543728331921807
20,161.853336,5,127.17,Low,7.227493298023624
25,58.50766706,1,36.85,Low,8.232009626918645
25,153.44705580000004,7,183.43,Medium,5.359073031550312
25,86.58527847,5,134.29,Low,6.348387518961965
20,185.11463730000003,3,90.04,Low,7.818479569955259
20,165.21285880000005,6,131.44,Medium,5.97518986353261
25,173.5116333,4,127.86,Low,6.152769967770599
20,186.3067438,10,206.39,High,4.879904377125694
25,167.26692319999995,6,162.17,Medium,5.642039906104907
20,143.04617,5,116.01,Low,6.67077396931132
25,144.3587893,5,134.16,Low,6.823965967331146
25,107.3397314,3,107.8,Low,7.179573587043055
25,96.31856939,2,83.21,Low,7.498879794779791
20,123.0942808,2,58.8,Low,7.985386243009717
20,105.45164579999998,4,109.87,Low,6.9209417764425005
20,111.1650033,3,92.56,Low,7.157317811827352
25,163.5957708,6,166.32,Medium,5.711944509205481
20,143.2841823,5,120.93,Low,6.707551228602368
25,96.90062076,4,122.22,Low,5.717576339221593
25,152.0505462,7,175.74,Medium,5.543344617174076
20,130.4559612,2,59.44,Low,7.7262829441157646
20,145.7770975,2,66.4,Low,7.899599429988534
25,156.2226009,6,158.74,Medium,5.826513257475781
20,116.9561497,5,122.68,Low,5.677246213290857
25,163.2075666,6,155.71,Medium,5.901647118640166
25,202.1202356,9,244.76,High,4.991736525626728
25,106.8247913,2,81.55,Low,7.463745218866968
25,112.3430477,4,118.07,Low,6.668752641868096
25,75.24084691,1,48.23,Low,7.399146080208321
25,111.4308726,5,141.05,Low,5.7466225995936995
25,133.65835239999998,7,180.28,Medium,5.8659924296471475
20,50.86526588,3,88.92,Low,6.6314473450041005
20,123.890961,2,60.13,Low,7.537120256235854
20,113.6417558,1,25.86,Low,7.95356754701067
20,181.1246607,3,88.01,Low,7.645016760832953
25,145.2534479,2,68.23,Low,8.004949659404735
20,126.056008,3,90.13,Low,6.199791870118677
25,133.6171157,6,164.11,Medium,5.51987910224006
20,159.7354117,5,119.08,Low,7.161644598656984
25,157.9050105,6,167.06,Medium,6.5194643333518885
25,161.25058090000005,9,245.56,High,5.037278058832798
25,143.3163884,7,197.1,Medium,5.5489371059714685
25,138.12709180000002,8,232.09,High,5.201706088695083
25,85.84216487,1,50.24,Low,7.420163602421244
25,108.4016886,1,37.34,Low,7.78275562850574
25,98.27577267,3,96.24,Low,7.11378757774852
25,144.9294164,8,231.17,High,5.112281433325283
25,123.4308635,4,121.89,Low,6.679095337425748
25,126.8536119,5,140.4,Low,8.561239170964548
25,85.78159768,4,123.14,Low,6.56455503626461
25,112.612664,4,125.43,Low,6.916521464606019
25,128.0836438,6,166.39,Medium,6.200354594580571
20,98.69087218,3,92.67,Low,7.071510108365356
25,209.6960376,9,260.58,High,5.0418993726430825
25,114.7863202,2,74.08,Low,7.312808949491975
25,89.07085912,1,48.2,Low,7.99103708767248
25,123.14007240000002,4,125.84,Low,7.273857508832772
25,159.6762776,6,167.1,Medium,5.635024518660443
20,149.99043740000005,3,92.36,Low,7.708807863174714
20,89.34008549,3,93.97,Low,6.9358162974971815
25,188.3203642,6,167.84,Medium,6.804100184939159
25,124.2278455,2,81.65,Low,7.808139471778321
25,162.85834419999995,4,128.37,Low,6.106520460823149
25,81.34277176,6,167.25,Medium,5.96592179977925
25,157.8870062,7,177.15,Medium,5.567527590976495
25,163.8304343,3,98.3,Low,7.845150559303129
25,70.72015366,1,44.02,Low,8.970258342227465
25,139.6836706,2,76.38,Low,7.872308360387693
25,82.26769002,1,54.41,Low,7.487436661806269
25,42.23756378,3,105.49,Low,7.526001412586329
25,162.0870314,1,42.61,Low,8.36161743148851
25,136.08229369999998,4,118.87,Low,7.253617706375211
20,149.76527990000002,7,149.6,Medium,5.4146301943845385
20,121.5656843,2,56.49,Low,7.7846890420565025
20,158.43880330000005,3,91.86,Low,8.571524890687668
25,105.0935166,4,117.28,Low,6.774204233653084
20,186.6908054,7,148.9,Medium,5.15119609154422
20,176.3449531,1,22.25,Low,8.700958302098071
25,125.1012472,5,133.36,Low,5.673619889305506
25,145.1671225,1,38.51,Low,8.177310157522854
20,177.1090958,3,89.55,Low,7.788246143915701
20,155.4238751,6,129.48,Medium,5.729972198058699
20,176.4922417,6,131.19,Medium,6.557863745132838
25,82.75816209999998,1,42.88,Low,7.342085433749571
25,91.28286024,3,98.06,Low,7.029777642248915
20,87.73070331,1,31.99,Low,7.540113982909325
25,122.2583119,2,74.47,Low,7.4578668362089
20,98.54142107,2,66.44,Low,7.357842760943678
25,121.8986472,4,118.09,Low,7.1629046674519214
25,105.6816935,2,67.9,Low,7.521222176925685
25,159.0972377,5,135.35,Low,7.101558803284188
25,125.2468972,1,50.37,Low,8.562166160976355
20,176.449084,4,107.97,Low,7.279300276002996
25,127.3398007,5,142.07,Low,5.669552187066182
25,84.55239763,7,177.9,Medium,5.509081531423554
25,90.16358761,3,104.43,Low,6.855445744576412
25,99.89295147,2,70.61,Low,8.974932024140955
25,128.862439,11,298.59,High,4.694942538955723
25,115.9274761,3,100.71,Low,8.324110862434885
20,249.6509188,9,201.26,High,5.135946337210044
20,147.7154284,5,114.2,Low,5.880848697346913
25,192.3188,5,140.69,Low,6.103776209534264
20,176.188721,5,116.56,Low,6.062049550300821
20,137.8886876,5,113.76,Low,6.87937411992273
20,57.20904267,2,67.22,Low,7.874413241873713
25,109.54948590000002,2,81.89,Low,9.286671661220225
25,89.38112802,2,76.23,Low,7.367641851187921
25,127.7228114,3,100.74,Low,7.362860815007526
25,128.86344240000003,7,196.43,Medium,5.272178409735762
25,127.6039048,2,67.48,Low,7.9786784510656865
25,171.6547964,10,288.04,High,5.404450943557895
25,151.6934353,3,107.18,Low,7.445776751396961
20,80.50323237,1,28.15,Low,7.4180010430909995
25,201.1906161,4,128.2,Low,7.773852502257366
25,145.2278302,5,140.2,Low,6.616948297114396
25,136.58963569999997,7,185.46,Medium,6.1228420400257715
20,177.02591230000004,9,201.64,High,4.876527498194582
25,118.1650179,4,122.72,Low,6.651844013264448
25,141.78785480000005,1,46.52,Low,8.766728248440282
25,153.3927336,7,179.06,Medium,5.36187499597692
20,135.74596,3,87.18,Low,7.480798765873578
25,149.6641945,9,260.06,High,5.079639683902572
25,114.7757865,4,123.16,Low,6.552378915284485
